id,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
25714,2026-01-01,02:09,Thursday,SHEPPARD STATION,SUAP,0,0,None,YU,0
25715,2026-01-01,02:28,Thursday,KIPLING STATION,MUIS,0,0,E,BD,5179
25716,2026-01-01,03:19,Thursday,SHEPPARD WEST STATION,MUIS,0,0,None,YU,0
25717,2026-01-01,03:44,Thursday,VMC STATION,MUIS,0,0,None,YU,0
25718,2026-01-01,03:53,Thursday,KIPLING STATION,MUIS,0,0,None,BD,0
25719,2026-01-01,06:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
25720,2026-01-01,07:45,Thursday,SHEPPARD WEST STATION,MUO,34,0,N,YU,5456
25721,2026-01-01,08:05,Thursday,EGLINTON STATION,MUO,5,10,N,YU,6111
25722,2026-01-01,08:14,Thursday,GREENWOOD STATION,MUWEA,7,12,E,BD,5299
25723,2026-01-01,08:18,Thursday,EGLINTON STATION,MUO,5,10,N,YU,5941
25724,2026-01-01,08:18,Thursday,DONLANDS STATION,MUWEA,3,8,W,BD,5204
25725,2026-01-01,08:25,Thursday,EGLINTON STATION,MUWEA,4,9,N,YU,5391
25726,2026-01-01,08:28,Thursday,DONLANDS STATION,MUWEA,10,15,W,BD,5047
25727,2026-01-01,08:40,Thursday,WILSON STATION,PUTO,7,0,N,YU,5421
25728,2026-01-01,08:44,Thursday,GREENWOOD STATION,EUDO,7,12,E,BD,5094
25729,2026-01-01,08:54,Thursday,WOODBINE STATION,EUCD,6,11,E,BD,5094
25730,2026-01-01,09:04,Thursday,VICTORIA PARK STATION,EUCD,3,8,E,BD,5094
25731,2026-01-01,09:20,Thursday,WOODBINE STATION,TUSC,0,0,E,BD,5059
25732,2026-01-01,09:58,Thursday,DONLANDS STATION,MUWEA,22,27,W,BD,5107
25733,2026-01-01,10:03,Thursday,BAY STATION,SUDP,0,0,None,BD,0
25734,2026-01-01,10:09,Thursday,UNION STATION,MUPAA,5,10,N,YU,5756
25735,2026-01-01,10:17,Thursday,VMC STATION,MUIR,4,8,S,YU,5701
25736,2026-01-01,10:18,Thursday,ISLINGTON STATION,MUIRS,0,0,None,BD,0
25737,2026-01-01,10:45,Thursday,UNION STATION,MUIS,0,0,None,YU,0
25738,2026-01-01,10:58,Thursday,ST GEORGE YUS STATION,SUAP,0,0,None,YU,0
25739,2026-01-01,11:17,Thursday,DOWNSVIEW PARK STATION,MUPAA,4,8,N,YU,5951
25740,2026-01-01,11:53,Thursday,TMU STATION,MUPAA,0,0,N,YU,5946
25741,2026-01-01,12:09,Thursday,COLLEGE STATION,SUDP,0,0,N,YU,5233
25742,2026-01-01,12:09,Thursday,COLLEGE STATION,SUDP,0,0,N,YU,0
25743,2026-01-01,12:48,Thursday,FINCH STATION,MUIS,0,0,S,YU,0
25744,2026-01-01,13:00,Thursday,COXWELL STATION,SUG,6,10,E,BD,5103
25745,2026-01-01,13:25,Thursday,KENNEDY BD STATION,SUG,4,8,W,BD,5101
25746,2026-01-01,13:30,Thursday,CHRISTIE STATION,TUSC,0,0,W,BD,5531
25747,2026-01-01,14:33,Thursday,KENNEDY BD STATION,MUSC,0,0,E,BD,5290
25748,2026-01-01,15:36,Thursday,QUEEN'S PARK STATION,MUIS,0,0,None,BD,0
25749,2026-01-01,15:53,Thursday,VICTORIA PARK STATION,PUMO,0,0,None,YU,0
25750,2026-01-01,16:09,Thursday,COLLEGE STATION,PUOPO,0,0,S,BD,5951
25751,2026-01-01,16:28,Thursday,SHEPPARD WEST STATION,MUSAN,4,8,S,YU,6111
25752,2026-01-01,17:23,Thursday,FINCH STATION,MUSAN,4,8,S,YU,5601
25753,2026-01-01,19:33,Thursday,YORKDALE STATION,MUPAA,5,10,N,YU,5726
25754,2026-01-01,19:51,Thursday,KENNEDY BD STATION,EUME,9,13,W,YU,5192
25755,2026-01-01,19:57,Thursday,KIPLING STATION,SUO,4,8,W,BD,5222
25756,2026-01-01,20:15,Thursday,SUMMERHILL STATION,MUDD,5,9,S,BD,5466
25757,2026-01-01,20:17,Thursday,COLLEGE STATION,TUO,0,0,N,YU,6121
25758,2026-01-01,20:44,Thursday,DUPONT STATION,MUDD,5,10,N,YU,5466
25759,2026-01-01,21:10,Thursday,TMU STATION,SUDP,6,11,S,YU,5621
25760,2026-01-01,21:22,Thursday,CHESTER STATION,MUSC,0,0,W,YU,5322
25761,2026-01-01,21:33,Thursday,ST GEORGE YUS STATION,MUIS,0,0,None,BD,0
25762,2026-01-01,21:41,Thursday,UNION TO KING,SUDP,4,9,N,YU,6136
25763,2026-01-01,21:47,Thursday,WILSON STATION,SUDP,3,8,S,YU,5656
25764,2026-01-01,21:48,Thursday,QUEEN'S PARK STATION,SUO,0,0,N,YU,0
25765,2026-01-01,21:49,Thursday,COXWELL STATION,MUIS,0,0,None,YU,0
25766,2026-01-01,22:01,Thursday,COLLEGE STATION,MUIRS,0,0,N,BD,0
25767,2026-01-01,22:15,Thursday,UNION STATION (ST ANDR,MUPAA,6,11,N,YU,5916
25768,2026-01-01,22:30,Thursday,CEDARVALE YU STATION,MUIS,0,0,None,YU,0
25769,2026-01-01,22:52,Thursday,COLLEGE STATION,PUOPO,0,0,S,YU,5646
25770,2026-01-01,23:28,Thursday,DUNDAS WEST STATION,MUIRS,0,0,None,YU,0
25771,2026-01-01,23:37,Thursday,CEDARVALE YU STATION,SUDP,9,14,S,YU,5911
25772,2026-01-01,23:46,Thursday,ST CLAIR WEST STATION,MUSAN,5,10,N,BD,5971
25773,2026-01-01,00:02,Thursday,MAIN STREET STATION,MUIS,0,0,None,YU,0
25774,2026-01-01,00:12,Thursday,COLLEGE STATION,MUTO,6,11,S,YU,5916
25775,2026-01-01,00:17,Thursday,KING STATION,MUIS,0,0,None,BD,0
25776,2026-01-01,00:20,Thursday,FINCH STATION,MUPAA,0,0,S,YU,5726
25777,2026-01-01,00:34,Thursday,FINCH STATION,MUIR,5,10,S,YU,5906
25778,2026-01-01,00:40,Thursday,WILSON STATION,PUOPO,0,0,S,YU,5816
25779,2026-01-01,01:59,Thursday,SPADINA BD STATION,SUUT,4,8,W,YU,5293
25780,2026-01-01,00:40,Thursday,WILSON STATION,PUOPO,0,0,S,YU,5816
25781,2026-01-01,01:59,Thursday,SPADINA BD STATION,SUUT,4,8,W,BD,5293
25782,2026-01-01,18:18,Thursday,SHEPPARD-YONGE STATION,TUSC,3,8,W,SHP,6196
25783,2026-01-01,18:18,Thursday,SHEPPARD-YONGE STATION,SUO,0,0,W,SHP,6196
25784,2026-01-01,19:11,Thursday,SHEPPARD-YONGE STATION,MUSAN,5,10,E,SHP,6191
25785,2026-01-01,22:44,Thursday,SHEPPARD-YONGE STATION,MUI,5,10,E,SHP,6181
25786,2026-01-02,02:06,Friday,SHEPPARD STATION,SUO,5,90,None,YU,0
25787,2026-01-02,02:51,Friday,KIPLING STATION,MUIS,0,0,None,BD,0
25788,2026-01-02,04:01,Friday,UNION STATION (QUEENS,SUO,0,0,None,YU,0
25789,2026-01-02,06:23,Friday,DOWNSVIEW PARK STATION,PUOPO,3,8,N,YU,5766
25790,2026-01-02,06:24,Friday,UNION STATION,PUTR,3,0,N,YU,5771
25791,2026-01-02,07:44,Friday,YONGE BD STATION,EUCA,0,0,W,BD,5217
25792,2026-01-02,07:56,Friday,BLOOR STATION,TUO,3,5,N,YU,5506
25793,2026-01-02,07:59,Friday,DONLANDS STATION,MUI,7,9,W,BD,5178
25794,2026-01-02,08:18,Friday,KIPLING STATION,EUCD,3,6,E,BD,5036
25795,2026-01-02,08:28,Friday,FINCH STATION,EUATC,3,5,S,YU,5426
25796,2026-01-02,08:40,Friday,ISLINGTON STATION,PUSTS,6,8,E,BD,5354
25797,2026-01-02,09:40,Friday,BLOOR STATION,SUO,0,0,S,YU,5546
25798,2026-01-02,10:27,Friday,OSGOODE STATION,TUOS,4,7,N,YU,6121
25799,2026-01-02,11:13,Friday,QUEEN'S PARK STATION,PUOPO,0,0,S,YU,6051
25800,2026-01-02,12:06,Friday,VICTORIA PARK STATION,MUIS,0,0,None,BD,0
25801,2026-01-02,13:04,Friday,RUNNYMEDE STATION,MUO,0,0,None,BD,0
25802,2026-01-02,13:14,Friday,ST CLAIR STATION,PUMST,0,0,None,YU,0
25803,2026-01-02,13:23,Friday,WARDEN STATION,MUSC,0,0,W,BD,5231
25804,2026-01-02,13:49,Friday,ST GEORGE YUS STATION,SUO,8,11,N,YU,6091
25805,2026-01-02,14:09,Friday,WOODBINE STATION,SUAP,0,0,E,BD,5316
25806,2026-01-02,14:34,Friday,SHERBOURNE STATION,MUIRS,0,0,None,BD,0
25807,2026-01-02,15:01,Friday,WELLESLEY STATION,PUMEL,0,0,None,YU,0
25808,2026-01-02,15:15,Friday,ST CLAIR STATION,SUG,3,6,N,YU,5786
25809,2026-01-02,15:18,Friday,SUMMERHILL STATION,SUO,7,10,S,YU,5486
25810,2026-01-02,15:41,Friday,ST GEORGE YUS STATION,MUSAN,9,12,S,YU,5656
25811,2026-01-02,16:09,Friday,WARDEN STATION,EUME,5,8,E,BD,5072
25812,2026-01-02,16:37,Friday,DAVISVILLE STATION,SUO,3,6,S,YU,5716
25813,2026-01-02,17:00,Friday,FINCH STATION,MUSAN,3,6,S,YU,5686
25814,2026-01-02,17:26,Friday,WILSON STATION,PUOPO,0,0,S,YU,6016
25815,2026-01-02,18:06,Friday,KENNEDY BD STATION,SUG,0,0,E,BD,5099
25816,2026-01-02,18:47,Friday,BLOOR STATION,MUI,0,0,S,YU,5436
25817,2026-01-02,18:54,Friday,YORKDALE STATION,MUPLA,51,53,N,YU,5536
25818,2026-01-02,18:59,Friday,ROYAL YORK STATION,MUO,11,14,W,BD,5303
25819,2026-01-02,19:36,Friday,TMU STATION,SUO,0,0,None,YU,0
25820,2026-01-02,19:58,Friday,CEDARVALE YU STATION,MUIS,0,0,None,YU,0
25821,2026-01-02,21:48,Friday,SHEPPARD WEST STATION,PUOPO,0,0,N,YU,5766
25822,2026-01-02,21:53,Friday,DOWNSVIEW PARK STATION,PUOPO,5,8,N,YU,5766
25823,2026-01-02,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
25824,2026-01-02,22:37,Friday,OSSINGTON STATION,TUO,4,8,E,BD,5017
25825,2026-01-02,23:11,Friday,HIGH PARK STATION,SUAE,16,20,E,BD,5240
25826,2026-01-02,23:26,Friday,CEDARVALE YU STATION,MUPAA,4,9,S,YU,5896
25827,2026-01-02,23:37,Friday,WELLESLEY STATION,SUUT,0,0,N,YU,5481
25828,2026-01-02,23:59,Friday,COXWELL STATION,MUIS,0,0,W,BD,0
25829,2026-01-02,00:27,Friday,CASTLE FRANK STATION,SUAP,0,0,E,BD,5053
25830,2026-01-02,00:43,Friday,TMU STATION,SUPOL,0,0,N,YU,0
25831,2026-01-02,01:20,Friday,YU LINE,MUO,0,0,None,YU,0
25832,2026-01-02,01:45,Friday,VMC STATION,SUDP,0,0,None,YU,5481
25833,2026-01-02,01:48,Friday,YONGE BD STATION,SUDP,5,10,E,BD,5316
25834,2026-01-02,14:42,Friday,SHEPPARD-YONGE STATION,PUOPO,0,0,E,SHP,6156
25835,2026-01-02,14:43,Friday,SHEPPARD-YONGE STATION,TUMVS,3,8,W,SHP,6186
25836,2026-01-02,14:45,Friday,BAYVIEW STATION,PUOPO,6,11,E,SHP,6156
25837,2026-01-02,19:31,Friday,DON MILLS STATION,PUOPO,6,11,W,SHP,6156
25838,2026-01-03,02:06,Saturday,SHEPPARD STATION,PUOPO,5,10,N,YU,5976
25839,2026-01-03,02:08,Saturday,HIGHWAY 407 STATION,SUO,0,0,None,YU,0
25840,2026-01-03,02:14,Saturday,SHEPPARD STATION,PUOPO,0,0,N,YU,5541
25841,2026-01-03,02:46,Saturday,VMC STATION,SUO,0,0,None,YU,0
25842,2026-01-03,02:47,Saturday,VMC STATION,MUIS,0,0,None,YU,0
25843,2026-01-03,04:26,Saturday,EGLINTON STATION,MUIS,0,0,None,YU,0
25844,2026-01-03,05:53,Saturday,HIGHWAY 407 STATION,PUOPO,4,0,S,YU,5956
25845,2026-01-03,05:55,Saturday,DONLANDS STATION,TUNOA,0,0,W,BD,0
25846,2026-01-03,05:55,Saturday,FINCH STATION,PUATC,5,0,S,YU,5546
25847,2026-01-03,05:57,Saturday,GREENWOOD STATION,MUO,4,8,E,BD,5217
25848,2026-01-03,06:32,Saturday,YORKDALE STATION,PUTR,11,0,N,YU,5546
25849,2026-01-03,06:38,Saturday,HIGHWAY 407 STATION,PUOPO,4,9,S,YU,5551
25850,2026-01-03,06:40,Saturday,KENNEDY BD STATION,MUSC,0,0,None,BD,5267
25851,2026-01-03,06:57,Saturday,HIGHWAY 407 STATION,PUOPO,0,0,S,YU,5446
25852,2026-01-03,07:22,Saturday,COXWELL STATION,PUMEL,0,0,None,BD,0
25853,2026-01-03,08:43,Saturday,QUEEN'S PARK STATION,PUOPO,0,0,N,YU,5886
25854,2026-01-03,09:16,Saturday,ISLINGTON STATION,PUMST,0,0,None,BD,0
25855,2026-01-03,09:22,Saturday,SHEPPARD STATION,MUIR,0,0,S,YU,5596
25856,2026-01-03,09:56,Saturday,UNION STATION,MUPAA,5,10,N,YU,5451
25857,2026-01-03,09:59,Saturday,FINCH STATION,PUMEL,0,0,None,YU,0
25858,2026-01-03,10:20,Saturday,KENNEDY BD STATION,TUO,10,15,W,BD,5150
25859,2026-01-03,10:39,Saturday,QUEEN'S PARK STATION,SUDP,5,10,N,YU,5436
25860,2026-01-03,11:44,Saturday,RUNNYMEDE STATION,PUMEL,0,0,None,BD,0
25861,2026-01-03,12:13,Saturday,FINCH STATION,TUO,3,7,S,YU,5456
25862,2026-01-03,13:21,Saturday,SHEPPARD STATION,SUDP,3,6,N,YU,5776
25863,2026-01-03,13:25,Saturday,SHERBOURNE STATION,MUIRS,0,0,None,BD,0
25864,2026-01-03,13:28,Saturday,ISLINGTON STATION,PUSTS,3,7,E,BD,5343
25865,2026-01-03,13:28,Saturday,YORK MILLS STATION,TUO,3,6,N,YU,5881
25866,2026-01-03,14:37,Saturday,OSSINGTON STATION,SUO,3,7,W,BD,5192
25867,2026-01-03,14:41,Saturday,WARDEN STATION,MUSC,0,0,W,BD,5331
25868,2026-01-03,14:51,Saturday,OSSINGTON STATION,MUIS,0,0,None,BD,0
25869,2026-01-03,15:12,Saturday,WOODBINE STATION,PUMST,0,0,None,BD,0
25870,2026-01-03,15:27,Saturday,BLOOR STATION,SUDP,0,0,N,YU,0
25871,2026-01-03,15:28,Saturday,ST ANDREW STATION,SUDP,6,9,S,YU,5776
25872,2026-01-03,15:28,Saturday,CEDARVALE YU STATION,PUOPO,0,0,N,YU,5392
25873,2026-01-03,15:38,Saturday,SHEPPARD STATION,SUDP,0,0,None,YU,0
25874,2026-01-03,15:42,Saturday,FINCH STATION,SUDP,4,7,S,YU,5681
25875,2026-01-03,15:51,Saturday,ST CLAIR WEST STATION,TUATC,5,8,N,YU,5731
25876,2026-01-03,16:14,Saturday,WILSON STATION,MUPAA,0,0,S,YU,5936
25877,2026-01-03,16:27,Saturday,ST CLAIR WEST STATION,PUSRA,4,7,S,YU,5391
25878,2026-01-03,16:29,Saturday,PIONEER VILLAGE STATIO,MUPAA,0,0,N,YU,5616
25879,2026-01-03,17:01,Saturday,ISLINGTON STATION,TUSC,0,0,W,BD,5361
25880,2026-01-03,17:13,Saturday,ROSEDALE STATION,SUDP,3,6,N,YU,5456
25881,2026-01-03,17:20,Saturday,DAVISVILLE STATION,SUDP,10,13,S,YU,5806
25882,2026-01-03,18:12,Saturday,CHESTER STATION,TUSC,0,0,E,BD,5252
25883,2026-01-03,18:56,Saturday,ST CLAIR STATION,SUDP,8,12,S,YU,5691
25884,2026-01-03,18:59,Saturday,OSGOODE STATION,MUIS,0,0,None,YU,0
25885,2026-01-03,19:09,Saturday,MAIN STREET STATION,MUPAA,0,0,E,BD,5053
25886,2026-01-03,19:33,Saturday,ISLINGTON STATION,MUSC,0,0,W,BD,5210
25887,2026-01-03,19:45,Saturday,ST CLAIR WEST STATION,TUNCA,0,0,None,YU,0
25888,2026-01-03,19:45,Saturday,QUEEN'S PARK STATION,SUROB,3,6,N,YU,5546
25889,2026-01-03,19:58,Saturday,BLOOR STATION,SUDP,0,0,S,YU,5656
25890,2026-01-03,20:43,Saturday,KEELE STATION,PUSTS,0,0,W,BD,5240
25891,2026-01-03,20:52,Saturday,DAVISVILLE STATION,PUMEL,0,0,None,YU,0
25892,2026-01-03,21:12,Saturday,QUEEN STATION,MUIR,14,18,N,YU,5881
25893,2026-01-03,21:39,Saturday,SHEPPARD WEST STATION,MUSAN,4,8,N,YU,5486
25894,2026-01-03,21:48,Saturday,UNION STATION- UNIVERS,MUIS,0,0,N,YU,0
25895,2026-01-03,21:50,Saturday,DAVISVILLE STATION,SUDP,5,9,S,YU,6001
25896,2026-01-03,21:59,Saturday,CASTLE FRANK STATION,SUDP,6,12,E,BD,5178
25897,2026-01-03,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
25898,2026-01-03,22:19,Saturday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5090
25899,2026-01-03,22:21,Saturday,VICTORIA PARK STATION,MUSC,0,0,E,BD,5090
25900,2026-01-03,22:26,Saturday,VICTORIA PARK STATION,MUIRS,0,0,E,BD,0
25901,2026-01-03,23:01,Saturday,VICTORIA PARK STATION,SUDP,0,0,E,BD,5240
25902,2026-01-03,23:05,Saturday,FINCH STATION,MUIS,0,0,None,YU,0
25903,2026-01-03,23:18,Saturday,SHEPPARD STATION,PUOPO,0,0,N,YU,5596
25904,2026-01-03,23:33,Saturday,SHEPPARD WEST STATION,MUSAN,4,8,S,YU,5881
25905,2026-01-03,23:53,Saturday,WILSON STATION,SUDP,0,0,None,YU,0
25906,2026-01-03,00:17,Saturday,MAIN STREET STATION,MUIRS,0,0,E,BD,0
25907,2026-01-03,00:30,Saturday,WELLESLEY STATION,SUAP,0,0,None,BD,0
25908,2026-01-03,00:51,Saturday,BLOOR STATION,SUUT,5,10,N,YU,5526
25909,2026-01-03,01:43,Saturday,SHEPPARD WEST STATION,MUI,25,30,N,YU,5426
25910,2026-01-03,15:01,Saturday,DON MILLS STATION,PUMEL,0,0,None,SHP,0
25911,2026-01-03,21:25,Saturday,BAYVIEW STATION,PUOPO,0,0,E,SHP,6191
25912,2026-01-04,02:11,Sunday,COXWELL STATION,MUIS,0,0,None,BD,0
25913,2026-01-04,02:29,Sunday,VMC STATION,SUDP,0,0,None,YU,0
25914,2026-01-04,06:29,Sunday,QUEEN'S PARK STATION,PUTWZ,0,0,S,YU,0
25915,2026-01-04,08:14,Sunday,CASTLE FRANK STATION,MUSC,0,0,W,BD,5354
25916,2026-01-04,08:32,Sunday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5331
25917,2026-01-04,08:33,Sunday,CEDARVALE YU STATION,MUWEA,29,34,S,YU,5941
25918,2026-01-04,08:34,Sunday,DAVISVILLE STATION,PUTR,10,0,N,YU,5966
25919,2026-01-04,08:41,Sunday,GLENCAIRN STATION,PUTR,10,0,N,YU,5636
25920,2026-01-04,08:43,Sunday,LANSDOWNE STATION,MUPAA,3,7,E,BD,5055
25921,2026-01-04,08:44,Sunday,QUEEN'S PARK STATION,SUDP,8,13,N,YU,5676
25922,2026-01-04,09:04,Sunday,KEELE STATION,PUSTS,0,0,E,BD,5162
25923,2026-01-04,09:08,Sunday,EGLINTON STATION,MUI,12,17,N,YU,5641
25924,2026-01-04,09:45,Sunday,OSSINGTON STATION,MUSC,0,0,W,BD,5150
25925,2026-01-04,09:47,Sunday,SPADINA YUS STATION,TUO,3,7,N,YU,5591
25926,2026-01-04,10:15,Sunday,DUPONT STATION,SUAP,13,17,S,YU,5956
25927,2026-01-04,11:13,Sunday,BLOOR STATION,SUAP,0,0,N,YU,0
25928,2026-01-04,12:21,Sunday,WILSON STATION,TUNIP,4,8,S,YU,5406
25929,2026-01-04,12:27,Sunday,ST CLAIR STATION,MUIS,0,0,None,YU,0
25930,2026-01-04,12:48,Sunday,QUEEN STATION,SUDP,0,0,N,YU,0
25931,2026-01-04,14:19,Sunday,OLD MILL STATION,MUDD,26,30,E,BD,5018
25932,2026-01-04,14:32,Sunday,SHEPPARD STATION,MUIR,0,0,S,YU,5661
25933,2026-01-04,15:46,Sunday,TMU STATION,MUO,4,8,S,YU,5906
25934,2026-01-04,16:10,Sunday,WELLESLEY STATION,PUOPO,0,0,S,YU,5691
25935,2026-01-04,16:31,Sunday,WARDEN STATION,MUIRS,0,0,None,BD,0
25936,2026-01-04,16:32,Sunday,QUEEN'S PARK STATION,PUSRA,4,8,S,YU,5796
25937,2026-01-04,16:49,Sunday,KIPLING STATION,EUBK,13,17,E,BD,5231
25938,2026-01-04,17:09,Sunday,COXWELL STATION,SUDP,5,9,E,BD,5178
25939,2026-01-04,17:59,Sunday,MAIN STREET STATION,EUCD,5,9,W,BD,5000
25940,2026-01-04,18:25,Sunday,QUEEN STATION,TUO,0,0,N,YU,5631
25941,2026-01-04,19:07,Sunday,YORKDALE STATION,SUPOL,0,0,N,YU,5676
25942,2026-01-04,19:59,Sunday,YORKDALE STATION,SUPOL,150,155,N,YU,5486
25943,2026-01-04,21:54,Sunday,TMU STATION,MUPAA,4,9,S,YU,5556
25944,2026-01-04,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
25945,2026-01-04,22:16,Sunday,COLLEGE STATION,SUAP,0,0,None,YU,0
25946,2026-01-04,22:23,Sunday,VICTORIA PARK STATION,SUO,8,13,W,BD,5272
25947,2026-01-04,22:40,Sunday,SPADINA YUS STATION,SUDP,10,15,N,YU,6111
25948,2026-01-04,23:44,Sunday,UNION STATION,MUIS,0,0,None,YU,0
25949,2026-01-04,00:37,Sunday,KENNEDY BD STATION,TUNIP,7,11,W,BD,5080
25950,2026-01-04,00:46,Sunday,PAPE STATION,EUNT,5,9,E,BD,5053
25951,2026-01-04,01:06,Sunday,DUNDAS WEST STATION,EUSC,0,0,E,BD,5105
25952,2026-01-04,01:28,Sunday,UNION STATION,SUO,0,0,N,YU,5811
25953,2026-01-04,01:34,Sunday,VMC STATION,MUIR,0,0,S,YU,6126
25954,2026-01-04,01:51,Sunday,FINCH STATION,MUIS,0,0,None,YU,0
25955,2026-01-04,11:48,Sunday,LESLIE STATION,MUSC,0,0,E,SHP,6181
25956,2026-01-05,02:35,Monday,YORK UNIVERSITY STATIO,SUUT,20,0,N,YU,5526
25957,2026-01-05,05:45,Monday,LAWRENCE WEST STATION,TUNCA,0,0,None,YU,0
25958,2026-01-05,05:45,Monday,VMC STATION,TUNCA,0,0,None,YU,0
25959,2026-01-05,05:47,Monday,EGLINTON STATION,SUO,0,0,None,YU,0
25960,2026-01-05,05:55,Monday,WELLESLEY STATION,TUNCA,0,0,None,YU,0
25961,2026-01-05,05:55,Monday,DUFFERIN STATION,PUSTC,6,0,W,BD,5314
25962,2026-01-05,05:55,Monday,DUFFERIN STATION,PUSTC,0,0,W,BD,5007
25963,2026-01-05,06:26,Monday,GREENWOOD STATION,TUST,0,0,E,BD,5138
25964,2026-01-05,06:31,Monday,GREENWOOD STATION,PUSI,7,9,E,BD,5368
25965,2026-01-05,07:07,Monday,KEELE STATION,MUSC,0,0,W,BD,5316
25966,2026-01-05,07:15,Monday,WILSON STATION,PUOPO,0,0,S,YU,5431
25967,2026-01-05,07:47,Monday,ST CLAIR WEST STATION,SUUT,14,16,N,YU,5731
25968,2026-01-05,08:05,Monday,ST GEORGE BD STATION,SUO,0,0,E,BD,0
25969,2026-01-05,08:06,Monday,ST CLAIR WEST STATION,SUAP,8,10,S,YU,5721
25970,2026-01-05,08:21,Monday,LAWRENCE STATION,MUPAA,3,5,S,YU,5816
25971,2026-01-05,08:46,Monday,ST PATRICK STATION,MUPAA,4,6,S,YU,5476
25972,2026-01-05,08:49,Monday,ST ANDREW STATION,MUIS,0,0,None,YU,0
25973,2026-01-05,08:57,Monday,BAY STATION,SUO,0,0,None,BD,0
25974,2026-01-05,09:07,Monday,DUFFERIN STATION,SUDP,0,0,None,BD,0
25975,2026-01-05,09:58,Monday,LANSDOWNE STATION,TUSC,0,0,W,BD,5360
25976,2026-01-05,10:03,Monday,PAPE STATION,SUDP,4,6,E,BD,5132
25977,2026-01-05,10:40,Monday,CASTLE FRANK STATION,MUSC,0,0,W,BD,5266
25978,2026-01-05,10:43,Monday,OSSINGTON STATION,SUO,15,18,W,BD,5192
25979,2026-01-05,11:20,Monday,FINCH WEST STATION,MUIS,0,0,None,YU,0
25980,2026-01-05,11:44,Monday,YORK UNIVERSITY STATIO,SUAP,0,0,None,YU,0
25981,2026-01-05,12:48,Monday,ST ANDREW STATION,TUOS,3,6,N,YU,5726
25982,2026-01-05,13:20,Monday,COXWELL STATION,TUNCA,0,0,None,BD,0
25983,2026-01-05,13:40,Monday,ST PATRICK STATION,TUNCA,0,0,None,YU,0
25984,2026-01-05,15:00,Monday,SHEPPARD WEST STATION,MUD,4,7,S,YU,5766
25985,2026-01-05,15:18,Monday,COXWELL STATION,TUNIP,3,5,W,BD,5182
25986,2026-01-05,15:32,Monday,BAY STATION,SUDP,0,0,None,BD,0
25987,2026-01-05,15:46,Monday,DONLANDS STATION,TUO,3,5,W,BD,5169
25988,2026-01-05,15:53,Monday,CASTLE FRANK STATION,EUSC,0,0,W,BD,5316
25989,2026-01-05,15:59,Monday,FINCH WEST STATION,SUSA,0,0,S,YU,5431
25990,2026-01-05,16:13,Monday,UNION STATION,PUMEL,0,0,None,YU,0
25991,2026-01-05,16:19,Monday,DONLANDS STATION,TUO,0,0,W,BD,5321
25992,2026-01-05,16:19,Monday,VMC STATION,PUMEL,0,0,None,YU,0
25993,2026-01-05,16:36,Monday,SHERBOURNE STATION,SUO,0,0,W,BD,5150
25994,2026-01-05,16:59,Monday,KENNEDY BD STATION,SUROB,0,0,None,BD,0
25995,2026-01-05,17:06,Monday,VMC STATION,EUVA,3,5,S,YU,5476
25996,2026-01-05,17:29,Monday,KIPLING STATION,MUSAN,3,5,E,BD,5180
25997,2026-01-05,17:35,Monday,ST CLAIR STATION,MUIS,0,0,None,YU,0
25998,2026-01-05,17:49,Monday,BLOOR STATION,SUO,0,0,S,YU,5946
25999,2026-01-05,17:49,Monday,YONGE BD STATION,SUO,0,0,W,BD,5257
26000,2026-01-05,18:23,Monday,SPADINA YUS STATION,MUIS,0,0,None,YU,0
26001,2026-01-05,19:04,Monday,QUEEN STATION,SUO,0,0,None,YU,0
26002,2026-01-05,19:18,Monday,COLLEGE STATION,SUDP,4,6,S,YU,5926
26003,2026-01-05,19:24,Monday,ST GEORGE YUS STATION,MUIR,0,0,N,YU,5691
26004,2026-01-05,19:35,Monday,ISLINGTON STATION,EUNT,5,8,W,BD,5266
26005,2026-01-05,20:26,Monday,DOWNSVIEW PARK STATION,PUOPO,0,0,N,YU,5711
26006,2026-01-05,21:24,Monday,KENNEDY BD STATION,SUDP,5,9,W,BD,5007
26007,2026-01-05,21:28,Monday,NORTH YORK CTR STATION,SUDP,0,0,N,YU,5922
26008,2026-01-05,22:00,Monday,YONGE/UNIVERSITY AND B,MUO,0,0,None,YU/BD,0
26009,2026-01-05,22:03,Monday,MAIN STREET STATION,MUIS,0,0,W,BD,0
26010,2026-01-05,22:15,Monday,VICTORIA PARK STATION,MUI,18,22,W,BD,5357
26011,2026-01-05,22:30,Monday,ISLINGTON STATION,MUSC,0,0,W,BD,5318
26012,2026-01-05,22:42,Monday,BLOOR STATION,SUDP,0,0,None,YU,0
26013,2026-01-05,22:56,Monday,CASTLE FRANK STATION,SUDP,8,12,E,BD,5305
